# Reconstruction of anomalies of the Last Glacial Maximum (ca 21000 years ago) made by combining pollen based reconstructions and average PMIP3 outputs under a variational data assimilation technique.,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# Variables are given as:,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# lat - grid cell centre latitude,,,,,,,,,,,,,
# lon - grid cell centre longitude,,,,,,,,,,,,,
# MI - moisture index,,,,,,,,,,,,,
# MAP - mean annual precipitation (mm),,,,,,,,,,,,,
# MAT - mean annual temperature (degrees C),,,,,,,,,,,,,
# MTCO - mean temperature of the coldest month (degrees C),,,,,,,,,,,,,
# MTWA - mean temperature of the warmest month (degrees C),,,,,,,,,,,,,
# GDD5 - growing degree days above 5 degrees C (days degrees C),,,,,,,,,,,,,
# MI SD - moisture index standard deviation,,,,,,,,,,,,,
# MAP SD - mean annual precipitation standard deviation (mm),,,,,,,,,,,,,
# MAT SD - mean annual temperature standard deviation (degrees C),,,,,,,,,,,,,
# MTCO SD - mean temperature of the coldest month standard deviation (degrees C),,,,,,,,,,,,,
# MTWA SD - mean temperature of the warmest month standard deviation (degrees C),,,,,,,,,,,,,
# GDD5 SD - growing degree days above 5 degrees C standard deviation (days degrees C).,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# NaN values represent situations where a reconstruction isn't given.,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
 lat, lon, MI, MAP, MAT, MTCO, MTWA, GDD5, MI SD, MAP SD, MAT_SD, MTCO SD, MTWA SD, GDD5 SD
29,59,-0.020176,  nan,  nan,  nan,  nan,  nan,0.005557,  nan,  nan,  nan,  nan,  nan
31,59,-0.019463,-38.336,-6.062037,  nan,-6.8975,-2120.89,0.006818,72.6668,1.32988,  nan,1.85033,414.777
33,59,-0.009031,-37.598,-6.236731,-5.9864,-7.0184,-1669.97,0.019922,84.9581,1.34097,1.35406,1.87837,317.105
35,59,0.026075,-9.783,-6.446935,-6.63086,-7.0678,-1574.89,0.041011,106.425,1.35904,1.45286,1.89447,314.974
37,59,  nan,-33.628,-6.295995,-6.88191,-6.5402,-1700.9,  nan,91.5158,1.33988,1.41371,1.87127,312.422
39,59,  nan,-20.654,-6.201297,-7.27986,-5.895,-1532.25,  nan,66.9057,1.25154,1.37343,1.76833,291.028
41,59,  nan,-8.5995,-6.247112,-7.96828,-5.3791,-1321.64,  nan,70.6978,1.24274,1.37549,1.71722,290.658
43,59,  nan,0.737,-6.578325,-9.1285,-5.09,-1191.72,  nan,70.6406,1.25563,1.36577,1.86465,271.405
45,59,  nan,-2.298,-7.274122,-11.0039,-4.8193,-1139.77,  nan,72.1903,1.34847,1.60076,2.02282,252.626
47,59,  nan,-13.388,-7.43407,-11.3026,-4.505,-953.62,  nan,73.6963,1.28608,1.74483,1.60421,213.573
49,59,  nan,-34.136,-7.677273,-11.3659,-4.0801,-842.05,  nan,71.7971,1.26567,1.68858,1.41781,197.587
51,59,  nan,-61.452,-7.851937,-11.5386,-3.7046,-750.94,  nan,67.4257,1.15397,1.55657,1.23396,180.689
53,59,  nan,-83.229,-7.854104,-11.5742,-3.3747,-729.533,  nan,58.4339,0.948349,1.40009,0.997889,149.431
55,59,-0.036329,-104.245,-7.961102,-11.8876,-3.0641,-697.082,0.122793,49.2446,0.770289,1.30741,0.807801,89.9837
57,59,-0.094892,-120.075,-8.432035,-12.6524,-3.0705,-648.71,0.136987,50.9061,0.921154,1.45503,0.995717,90.2973
59,59,-0.0504,-108.925,-9.061005,-13.1666,-3.453,-601.902,0.191,60.1973,1.14374,1.67406,1.25705,116.052
61,59,-0.047715,-114.301,-9.452284,-13.2852,-3.5697,-515.81,0.253534,63.3827,1.27457,1.81293,1.37547,128.482
63,59,-0.038198,-108.874,-9.726389,-13.2282,-3.3832,-443.312,0.296116,61.1058,1.25489,1.80982,1.36883,126.486
65,59,-0.308874,-145.709,-9.998663,-13.25,-3.16729,-129.1859,0.358206,59.1138,1.21047,1.7333,1.33517,41.3904
67,59,-0.242874,-105.16,-10.640448,-13.9667,-2.4086,-242.915,0.280849,53.9143,1.30336,1.79006,1.63248,99.7987
27,61,-0.018193,  nan,  nan,  nan,  nan,  nan,0.011752,  nan,  nan,  nan,  nan,  nan
29,61,-0.009134,  nan,  nan,  nan,  nan,  nan,0.009764,  nan,  nan,  nan,  nan,  nan
31,61,-0.019104,  nan,  nan,  nan,  nan,-1983.55,0.002968,  nan,  nan,  nan,  nan,417.313
33,61,-0.014334,-35.561,  nan,  nan,  nan,  nan,0.014168,81.8072,  nan,  nan,  nan,  nan
35,61,  nan,-18.399,-5.948788,  nan,-6.4874,-1584.68,  nan,89.3631,1.36539,  nan,1.90182,314.719
37,61,  nan,-35.797,-5.841066,-6.4626,-5.9844,-1629.51,  nan,76.1454,1.33326,1.42214,1.84137,343.12
39,61,  nan,-22.3673,-5.945874,-7.02117,-5.5897,-1482.33,  nan,75.4587,1.29976,1.41431,1.77606,303.975
41,61,  nan,-10.724,-6.080702,-7.69055,-5.3056,-1312.77,  nan,73.5603,1.2919,1.43096,1.75806,300.811
43,61,  nan,-2.174,-6.421705,-8.7133,-5.1141,-1199.65,  nan,71.0487,1.288,1.41682,1.83829,304.366
45,61,  nan,-5.852,-7.058134,-10.1878,-5.0196,-1163.4,  nan,72.3269,1.33847,1.52868,1.96931,292.282
47,61,  nan,-13.309,-7.310704,-10.7412,-4.7148,-1034.91,  nan,73.0723,1.30983,1.71619,1.60491,218.334
49,61,  nan,-31.796,-7.515898,-10.9894,-4.0836,-881.05,  nan,70.7446,1.27661,1.66737,1.39849,199.33
51,61,  nan,-54.902,-7.793973,-11.2845,-3.7665,-784.79,  nan,68.5858,1.18452,1.55517,1.23886,186.082
53,61,  nan,-67.51,-8.009636,-11.6288,-3.6013,-776.05,  nan,61.3269,1.01017,1.42703,1.03767,161.366
55,61,-0.01125,-79.631,-8.280225,-12.1305,-3.4854,-771.779,0.101133,52.216,0.871555,1.35473,0.892806,102.029
57,61,-0.032362,-92.275,-8.757922,-12.8947,-3.494,-740.965,0.117952,50.9881,0.935874,1.46166,0.971934,90.286
59,61,  nan,-80.376,-9.351876,-13.3996,-3.7909,-674.783,  nan,56.5754,1.09918,1.64578,1.15978,108.411
61,61,  nan,-83.41,-9.637059,-13.3457,-3.8767,-582.489,  nan,57.4511,1.20755,1.75783,1.2515,118.289
63,61,-0.020596,-91.512,-9.726496,-12.9786,-3.702,-473.283,0.214205,52.4626,1.1457,1.69777,1.17159,110.629
65,61,-0.231148,-127.475,-9.749295,-12.5645,-3.449,-398.045,0.220729,46.0794,1.01284,1.53712,1.03083,63.2382
67,61,-0.261286,-103.18,-10.090086,-12.9504,-2.6246,-251.909,0.23238,46.2343,1.10273,1.60769,1.30656,81.9808
69,61,-0.364007,-90.928,-10.971515,-14.8036,-0.5255,  nan,0.287348,50.5627,1.50929,1.8595,2.2418,  nan
27,63,-0.01386,  nan,  nan,  nan,  nan,  nan,0.008357,  nan,  nan,  nan,  nan,  nan
29,63,-0.004774,  nan,  nan,  nan,  nan,-1913.78,0.003846,  nan,  nan,  nan,  nan,423.653
31,63,-0.015821,  nan,  nan,  nan,  nan,-1835.92,0.004627,  nan,  nan,  nan,  nan,398.352
37,63,  nan,-44.841,-5.464677,  nan,-5.6888,-1519.85,  nan,86.4858,1.34229,  nan,1.83904,384.583
39,63,  nan,-23.653,-5.63459,-6.5363,-5.4393,-1452.13,  nan,79.1136,1.33573,1.38645,1.79996,348.541
41,63,  nan,-13.884,-5.890947,-7.33803,-5.2782,-1301.67,  nan,76.6183,1.32415,1.4585,1.77822,308.368
43,63,  nan,-6.321,-6.239765,-8.3412,-5.1861,-1182.48,  nan,72.7194,1.31442,1.51683,1.77238,303.027
45,63,  nan,-9.135,-6.677843,-9.3678,-5.0772,-1136.97,  nan,72.4966,1.33767,1.61266,1.76411,273.444
47,63,  nan,-18.743,-7.074038,-10.0569,-4.807,-1042.38,  nan,72.5534,1.33058,1.66291,1.62519,224.049
49,63,  nan,-34.66,-7.384256,-10.5365,-4.2103,-937.94,  nan,72.1555,1.29234,1.62318,1.41493,203.904
51,63,  nan,-53.768,-7.787761,-11.0822,-3.9138,-857.47,  nan,68.9978,1.21885,1.54894,1.26127,192.884
53,63,  nan,-69.516,-8.153601,-11.6319,-3.825,-818.7,  nan,61.9205,1.06426,1.4277,1.08812,173.073
55,63,  nan,-69.093,-8.588283,-12.3317,-3.8647,-804.093,  nan,54.3623,0.925421,1.35754,0.945039,108.922
57,63,0.023097,-72.41,-9.051654,-13.0708,-3.8285,-767.372,0.11129,50.9564,0.910099,1.40805,0.905768,86.1647
59,63,  nan,-64.221,-9.624004,-13.5368,-4.1434,-726.964,  nan,53.2432,1.01593,1.5488,1.02824,97.218
61,63,  nan,-60.687,-9.808637,-13.3415,-4.1674,-617.768,  nan,54.8482,1.12081,1.66994,1.12126,106.866
63,63,0.08633,-67.799,-9.721297,-12.7355,-3.9213,-508.219,0.199792,49.2365,1.04377,1.60232,1.01552,97.075
65,63,-0.018758,-78.908,-9.531049,-11.9643,-3.598,-400.741,0.178932,39.928,0.830268,1.38791,0.722781,47.0361
67,63,-0.29219,-99.706,-9.583797,-12.0376,-2.6475,-242.829,0.184238,40.3879,0.900269,1.43176,0.987863,64.7848
69,63,-0.335015,-81.574,-10.171792,-13.7016,-0.352,-78.118,0.254803,48.7804,1.38114,1.74995,2.01254,124.135
27,65,-0.01742,  nan,  nan,  nan,  nan,  nan,0.013189,  nan,  nan,  nan,  nan,  nan
29,65,-0.009975,  nan,  nan,  nan,  nan,-1867.01,0.007339,  nan,  nan,  nan,  nan,421.451
35,65,  nan,  nan,  nan,  nan,  nan,-666.0963,  nan,  nan,  nan,  nan,  nan,64.4862
39,65,  nan,-35.192,-5.305763,  nan,-5.3277,-1417.29,  nan,88.7904,1.40396,  nan,1.86723,370.462
41,65,  nan,-24.502,-5.650134,-6.93665,-5.2547,-1345.84,  nan,83.1521,1.34736,1.44903,1.80053,314.755
43,65,  nan,-11.793,-6.066268,-8.0043,-5.1851,-1179.62,  nan,74.2051,1.33361,1.52926,1.78857,306.326
45,65,  nan,-14.415,-6.489177,-8.9106,-5.1064,-1117.16,  nan,73.124,1.34615,1.61244,1.75261,272.188
47,65,  nan,-28.919,-6.865093,-9.4497,-4.8816,-990.95,  nan,72.9921,1.34123,1.62567,1.63228,225.389
49,65,  nan,-44.449,-7.219688,-9.9149,-4.4128,-954.11,  nan,72.7293,1.31364,1.56966,1.45264,209.578
51,65,  nan,-64.772,-7.724471,-10.7018,-4.1259,-870.04,  nan,68.2836,1.24462,1.51501,1.28956,199.163
53,65,  nan,-78.958,-8.213816,-11.4333,-4.0259,-844.812,  nan,61.1468,1.09119,1.39359,1.12608,180.764
55,65,  nan,-76.943,-8.7858,-12.2681,-4.2183,-839.372,  nan,52.5697,0.920791,1.29637,0.936993,108.255
57,65,0.02772,-75.544,-9.368404,-13.1546,-4.3504,-817.187,0.101889,46.285,0.831508,1.29966,0.807917,77.2062
59,65,0.100584,-63.751,-9.85095,-13.5314,-4.5537,-755.916,0.13307,47.0223,0.886188,1.40049,0.856226,81.7094
61,65,0.150519,-60.847,-9.930115,-13.205,-4.4972,-653.798,0.182911,49.4613,1.02179,1.54838,0.992297,95.1914
63,65,0.156216,-60.775,-9.681574,-12.4468,-4.12,-515.821,0.205178,46.0362,0.975087,1.52252,0.926249,89.2723
65,65,0.135245,-48.947,-9.294136,-11.4751,-3.5283,-402.451,0.175252,38.0458,0.696581,1.2879,0.509384,36.2227
67,65,-0.239477,-88.218,-9.082903,-11.2034,-2.56304,-141.4542,0.1917,36.0599,0.756808,1.29449,0.76287,23.6483
69,65,-0.304373,-66.925,-9.478004,-12.7331,0.0502,-44.493,0.208473,47.021,1.29444,1.68228,1.82941,114.315
33,67,  nan,  nan,  nan,  nan,  nan,-1441.13,  nan,  nan,  nan,  nan,  nan,344.155
39,67,  nan,  nan,  nan,  nan,  nan,-471.9994,  nan,  nan,  nan,  nan,  nan,57.5988
41,67,  nan,-39.367,-5.289248,  nan,-4.977,-1347.32,  nan,89.5024,1.37793,  nan,1.8072,317.765
43,67,  nan,-26.439,-5.833544,-7.531,-5.1147,-1186.35,  nan,81.65,1.37122,1.51306,1.8006,315.082
45,67,  nan,-23.88,-6.298703,-8.5251,-5.0332,-1110.92,  nan,74.5952,1.34549,1.60074,1.71406,268.876
47,67,  nan,-37.729,-6.676499,-8.9372,-4.9046,-982.98,  nan,72.8379,1.3427,1.6095,1.62672,223.858
49,67,  nan,-52.596,-7.111046,-9.2615,-4.7327,-853.93,  nan,71.0223,1.32963,1.51999,1.52426,217.368
51,67,  nan,-75.659,-7.653836,-10.1837,-4.4115,-840.1,  nan,67.2611,1.25118,1.47213,1.3288,204.138
53,67,  nan,-91.636,-8.206191,-11.0697,-4.2952,-825.497,  nan,60.255,1.08977,1.34331,1.1458,131.305
55,67,-0.044909,-83.42,-8.929269,-12.0873,-4.5739,-874.823,0.071849,50.0049,0.872509,1.22195,0.878972,101.486
57,67,0.030832,-82.774,-9.582449,-13.0696,-4.7517,-827.77,0.092824,39.7112,0.690667,1.15205,0.615438,59.4246
59,67,0.097486,-70.617,-9.996055,-13.3908,-4.878,-778.497,0.11701,40.2686,0.716724,1.23191,0.629793,60.5464
61,67,0.133796,-66.036,-9.938258,-12.9281,-4.7058,-680.094,0.169495,45.7503,0.930573,1.43873,0.885239,85.379
63,67,0.105783,-74.438,-9.54843,-12.0916,-4.2719,-522.863,0.201102,43.5059,0.958874,1.47407,0.914047,57.8224
65,67,0.032767,-65.584,-9.006082,-11.0105,-3.5812,-366.998,0.172257,36.9091,0.762672,1.29977,0.664369,44.462
67,67,-0.195213,-73.428,-8.610222,-10.4502,-2.437,-202.847,0.158316,34.7772,0.757912,1.27003,0.788643,55.5143
71,67,  nan,-63.081,-9.618096,-13.5966,1.8126,  nan,  nan,55.756,1.9159,1.97118,3.33399,  nan
35,69,  nan,  nan,  nan,  nan,  nan,-757.4429,  nan,  nan,  nan,  nan,  nan,137.544
41,69,  nan,-78.782,-5.204959,  nan,-4.9497,-1044.53,  nan,89.7162,1.39236,  nan,1.75177,283.497
43,69,  nan,-49.765,-5.535886,-6.837,-4.9313,-1009.31,  nan,88.0107,1.3742,1.46438,1.7638,279.602
45,69,  nan,-33.389,-6.045258,-7.9204,-4.9472,-1093.5,  nan,76.9966,1.3405,1.52949,1.69093,268.307
47,69,  nan,-45.517,-6.489199,-8.4716,-4.8939,-969.74,  nan,76.7052,1.3417,1.56627,1.61225,222.235
49,69,  nan,-59.973,-6.993083,-8.865,-4.8399,-876.11,  nan,71.1777,1.32585,1.47387,1.53041,218.723
51,69,  nan,-84.655,-7.585969,-9.6807,-4.6293,-859.45,  nan,67.7054,1.24581,1.41561,1.35172,207.095
53,69,  nan,-106.484,-8.206286,-10.7774,-4.5651,-838.806,  nan,58.3394,1.07554,1.28621,1.14378,131.784
55,69,-0.095243,-102.043,-8.97171,-11.8825,-4.7883,-890.918,0.061277,45.9899,0.822974,1.15259,0.81725,94.6862
57,69,-0.042642,-101.056,-9.736072,-12.9395,-5.1435,-855.964,0.064379,32.3444,0.54992,1.03284,0.410355,39.1015
59,69,0.044133,-87.282,-10.05619,-13.2081,-5.0951,-770.295,0.097541,34.8955,0.586974,1.10589,0.431408,41.5045
61,69,0.096989,-75.681,-9.961414,-12.7413,-4.9233,-678.695,0.162029,44.8519,0.903228,1.38736,0.860361,83.2043
63,69,0.054952,-81.407,-9.482184,-11.8049,-4.4644,-510.791,0.192743,43.7231,0.999056,1.47642,0.999058,62.367
65,69,-0.087879,-82.97,-8.780178,-10.644,-3.5117,-338.074,0.170444,37.2945,0.87505,1.37152,0.866965,55.3799
67,69,-0.12031,-57.693,-8.194438,-9.8464,-2.2812,-164.999,0.168917,37.3071,0.777147,1.28253,0.844869,58.9361
69,69,-0.260827,-52.933,-8.387836,-11.0514,-0.48097,-57.477,0.199897,45.296,1.19279,1.67089,1.74484,111.159
71,69,  nan,-49.857,-9.198378,-13.0086,0.83066,  nan,  nan,56.2558,1.64183,1.85765,2.56715,  nan
37,71,  nan,  nan,  nan,  nan,  nan,-148.8,  nan,  nan,  nan,  nan,  nan,0
39,71,  nan,  nan,  nan,  nan,  nan,-15.5,  nan,  nan,  nan,  nan,  nan,0
41,71,  nan,-118.382,-5.190584,  nan,-4.892,-1242.5,  nan,89.1405,1.40571,  nan,1.65645,322.392
43,71,  nan,-75.043,-5.293092,-6.1133,-4.7848,-1062.29,  nan,89.3125,1.37508,1.47141,1.7085,310.337
45,71,  nan,-37.091,-5.800095,-7.2508,-4.8906,-1079.95,  nan,77.5715,1.34262,1.44117,1.69262,271.713
47,71,  nan,-54.203,-6.296769,-7.9196,-4.9018,-902.19,  nan,79.2653,1.33986,1.48993,1.61236,222.846
49,71,  nan,-73.632,-6.861081,-8.4268,-4.9136,-873.15,  nan,71.5316,1.3147,1.40512,1.52961,218.395
51,71,  nan,-94.164,-7.538974,-9.2498,-4.8304,-884.489,  nan,66.0661,1.2343,1.35425,1.36705,208.356
53,71,-0.112145,-106.716,-8.292008,-10.6799,-4.8356,-903.223,0.05946,57.3773,1.06948,1.26929,1.15034,132.625
55,71,-0.130981,-119.469,-8.975698,-11.7025,-4.956,-903.363,0.058954,43.5853,0.814738,1.12527,0.809863,94.4253
57,71,-0.13081,-129.288,-9.526586,-12.5446,-5.0273,-837.281,0.054431,28.7576,0.541662,1.00089,0.402109,38.9733
59,71,-0.071613,-120.79,-9.996901,-12.9716,-5.1774,-764.907,0.093572,34.804,0.681163,1.13739,0.594384,57.3042
61,71,0.016903,-96.41,-9.903237,-12.5354,-5.0463,-664.649,0.160182,45.4976,0.941501,1.39275,0.925951,89.6271
63,71,-0.006551,-92.215,-9.35793,-11.479,-4.6412,-518.324,0.195111,44.8995,1.05133,1.49246,1.1022,68.1652
65,71,-0.148243,-89.32,-8.536908,-10.309,-3.3913,-328.319,0.179031,39.5664,0.963381,1.43917,1.02584,64.2846
67,71,-0.102928,-51.764,-7.78247,-9.4711,-1.85743,-124.872,0.192486,40.6086,0.805946,1.52874,0.929768,63.082
69,71,-0.352284,-62.542,-7.95629,-10.5976,-0.9289,-66.385,0.20997,44.0627,1.17564,1.67253,1.70726,109.662
71,71,  nan,-60.181,-8.703105,-12.5917,0.69761,-1.56,  nan,51.6022,1.5547,1.79771,2.44394,149.994
35,73,  nan,  nan,  nan,  nan,  nan,-523.7262,  nan,  nan,  nan,  nan,  nan,55.5546
37,73,  nan,  nan,  nan,  nan,  nan,-167.4,  nan,  nan,  nan,  nan,  nan,0
39,73,  nan,  nan,  nan,  nan,  nan,-80.6,  nan,  nan,  nan,  nan,  nan,0
41,73,  nan,-101.795,-5.227868,  nan,-4.88891,-637.878,  nan,98.8874,1.42906,  nan,1.62117,146.437
43,73,  nan,-81.437,-5.132805,-5.65579,-4.6341,-1052,  nan,88.8571,1.38105,1.43877,1.70367,314.028
45,73,  nan,-41.441,-5.64371,-6.7863,-4.8454,-1083.95,  nan,79.5299,1.36573,1.37776,1.75589,283.151
47,73,  nan,-46.191,-6.168299,-7.4103,-4.9658,-936.03,  nan,74.7459,1.34,1.41281,1.64599,226.904
49,73,  nan,-75.877,-6.7643,-7.8104,-5.0591,-863.73,  nan,70.9736,1.30788,1.33748,1.56062,220.509
51,73,-0.068859,-94.212,-7.534652,-9.0856,-5.015,-910.499,0.067701,64.4385,1.22154,1.30523,1.37398,207.559
53,73,-0.107683,-105.355,-8.384869,-10.6106,-5.0692,-942.59,0.057123,55.8704,1.06984,1.25673,1.15741,133.423
55,73,-0.15562,-132.687,-8.985109,-11.5385,-5.1199,-912.019,0.061298,43.8393,0.853638,1.13524,0.866664,84.4944
57,73,-0.18231,-150.079,-9.433936,-12.2506,-5.1017,-834.207,0.06454,33.3716,0.678542,1.06636,0.627633,61.3821
59,73,-0.154616,-147.313,-9.848748,-12.6032,-5.232,-766.202,0.101664,37.6173,0.803999,1.20012,0.788389,75.8606
61,73,-0.078851,-121.955,-9.756799,-12.2202,-5.1184,-658.277,0.163511,46.6231,0.99853,1.41808,1.0283,99.3412
63,73,-0.109632,-111.305,-9.131103,-11.1156,-4.6765,-510.146,0.192415,45.2018,1.09028,1.52464,1.18983,73.1496
65,73,-0.211199,-96.931,-8.316268,-10.022,-3.2984,-318.499,0.190052,42.2563,1.03594,1.49432,1.1475,71.6211
13,75,  nan,  nan,  nan,-3.3729,  nan,  nan,  nan,  nan,  nan,1.23801,  nan,  nan
15,75,  nan,  nan,  nan,-4.3852,  nan,  nan,  nan,  nan,  nan,1.30671,  nan,  nan
33,75,  nan,  nan,  nan,  nan,  nan,-745.884,  nan,  nan,  nan,  nan,  nan,182.37
37,75,  nan,  nan,  nan,  nan,  nan,-428,  nan,  nan,  nan,  nan,  nan,0
39,75,  nan,  nan,  nan,  nan,-5.8015,-1364.39,  nan,  nan,  nan,  nan,2.17206,397.325
41,75,  nan,-71.834,-5.205062,-5.2066,-4.8953,-418.1542,  nan,111.425,1.44534,1.48014,1.78058,55.198
43,75,  nan,-84.562,-4.936814,-5.2929,-4.473,-924.98,  nan,92.7512,1.36605,1.41577,1.70628,230.165
45,75,  nan,-48.851,-5.472814,-6.601,-4.663,-1055.01,  nan,84.9758,1.36991,1.38589,1.75392,285.755
47,75,  nan,-46.138,-6.025467,-7.1182,-4.8619,-938.8,  nan,78.7195,1.32977,1.371,1.62681,225.457
49,75,  nan,-76.522,-6.675024,-7.4094,-5.1154,-807.263,  nan,69.4453,1.2882,1.30493,1.542,137.708
51,75,-0.089948,-94.223,-7.516117,-8.9528,-5.1088,-933.669,0.049841,62.657,1.19641,1.27625,1.34839,203.644
53,75,-0.128567,-109.807,-8.464721,-10.5603,-5.3035,-961.787,0.048024,54.8401,1.06534,1.24967,1.14751,132.073
55,75,-0.202724,-149.16,-9.062167,-11.447,-5.3829,-920.259,0.056694,44.4041,0.898611,1.16026,0.930065,90.4689
57,75,-0.243428,-174.261,-9.406612,-12.0607,-5.2534,-822.243,0.073871,37.223,0.800579,1.13498,0.799246,78.3844
59,75,-0.2154,-169.941,-9.715004,-12.3119,-5.2633,-748.09,0.113393,40.336,0.884252,1.24558,0.908326,87.13
61,75,-0.171944,-145.373,-9.617148,-12.0189,-5.0923,-643.752,0.165513,47.9228,1.04012,1.44603,1.0959,105.271
63,75,-0.176999,-124.574,-9.015982,-10.9541,-4.6817,-507.685,0.197587,46.8526,1.13206,1.55713,1.26355,77.4338
65,75,-0.270518,-106.68,-8.157778,-9.7879,-3.273,-320.067,0.202844,44.2602,1.10861,1.5698,1.27475,78.3939
67,75,-0.351881,-85.873,-7.362638,-8.8963,-1.8087,-123.285,0.205656,41.7686,1.01073,1.45814,1.30897,82.98
71,75,-0.574673,-64.516,-7.783093,-11.1896,0.56547,1.225,0.273262,47.7552,1.47105,1.80027,2.21605,136.686
9,77,  nan,  nan,-3.059741,-3.3875,  nan,-1116.79,  nan,  nan,1.03541,1.10988,  nan,377.925
11,77,  nan,  nan,-3.410827,-3.7729,  nan,-1244.95,  nan,  nan,1.05692,1.10853,  nan,385.777
13,77,  nan,  nan,-3.641762,-4.105,  nan,-1329.24,  nan,  nan,1.16044,1.2546,  nan,423.561
15,77,  nan,  nan,  nan,-4.2684,  nan,  nan,  nan,  nan,  nan,1.45561,  nan,  nan
33,77,  nan,  nan,  nan,  nan,  nan,-43.4,  nan,  nan,  nan,  nan,  nan,0
35,77,  nan,  nan,  nan,  nan,  nan,-93,  nan,  nan,  nan,  nan,  nan,0
37,77,  nan,  nan,  nan,  nan,  nan,-1004.687,  nan,  nan,  nan,  nan,  nan,285.544
39,77,  nan,  nan,-4.616888,  nan,-4.9109,-1153.89,  nan,  nan,1.48762,  nan,2.07266,394.277
41,77,  nan,-71.652,-4.862585,-4.8843,-4.67185,-151.9,  nan,104.244,1.36624,1.36821,1.78882,0
43,77,  nan,-72.13,-4.917123,-5.0464,-4.4805,-647.337,  nan,87.6121,1.33472,1.38739,1.64315,142.714
45,77,  nan,-55.596,-5.24164,-6.1029,-4.4979,-1024.89,  nan,86.7049,1.3165,1.32041,1.66738,271.451
47,77,  nan,-47.39,-5.788857,-6.7731,-4.6397,-883.05,  nan,81.416,1.29482,1.33232,1.57031,218.498
49,77,  nan,-69.86,-6.530927,-7.3046,-4.9751,-857.976,  nan,67.8206,1.23991,1.27331,1.46133,208.956
51,77,-0.096149,-90.103,-7.485464,-8.8818,-5.1179,-954.903,0.03926,61.3927,1.15283,1.24637,1.28852,196.633
53,77,-0.155803,-117.149,-8.508375,-10.4569,-5.4901,-974.408,0.039341,53.5727,1.03275,1.22187,1.10882,127.157
55,77,-0.282908,-171.391,-9.121735,-11.3095,-5.6507,-932.101,0.043856,44.7789,0.896304,1.14907,0.935463,90.6493
57,77,-0.316887,-198.011,-9.364809,-11.7822,-5.4606,-826.137,0.071096,37.9963,0.83794,1.14248,0.857678,83.976
59,77,-0.278605,-191.651,-9.627949,-12.0881,-5.3648,-756.294,0.115358,41.0094,0.900963,1.26045,0.934824,89.3737
61,77,-0.278496,-170.929,-9.508863,-11.8027,-5.1561,-644.914,0.157263,47.8803,1.05077,1.44964,1.11932,106.574
63,77,-0.248586,-136.091,-8.886167,-10.8213,-4.5042,-524.191,0.201477,49.4819,1.16819,1.59802,1.31414,80.3016
65,77,-0.262597,-102.883,-7.968241,-9.5525,-3.2459,-360.641,0.216282,48.5427,1.16722,1.62425,1.35363,82.6456
67,77,-0.384978,-90.723,-7.157982,-8.5567,-1.9491,-164.441,0.209849,42.7629,1.07808,1.52939,1.38858,87.5834
71,77,-0.549072,-60.33,-7.359408,-10.3876,0.63955,  nan,0.293506,48.1447,1.41698,1.78753,2.08194,  nan
11,79,  nan,  nan,-3.202353,-3.5505,  nan,-1168.86,  nan,  nan,1.06262,1.10011,  nan,387.857
13,79,  nan,  nan,  nan,-3.7094,  nan,  nan,  nan,  nan,  nan,1.13179,  nan,  nan
15,79,  nan,  nan,  nan,-3.8725,  nan,  nan,  nan,  nan,  nan,1.23258,  nan,  nan
31,79,  nan,  nan,  nan,  nan,  nan,0,  nan,  nan,  nan,  nan,  nan,0
33,79,  nan,  nan,  nan,  nan,  nan,-358.3,  nan,  nan,  nan,  nan,  nan,0
35,79,  nan,  nan,  nan,  nan,  nan,-263.3,  nan,  nan,  nan,  nan,  nan,0
39,79,  nan,  nan,-3.761795,  nan,-3.7037,-915.48,  nan,  nan,1.83783,  nan,2.61618,492.312
41,79,  nan,-43.75,-4.309403,-4.3662,-4.138,-965.47,  nan,92.6293,1.32609,1.33588,1.87564,319.458
43,79,  nan,-35.363,-5.028881,-4.9284,-4.7372,-749.437,  nan,90.3864,1.35544,1.3523,1.59799,143.92
45,79,  nan,-57.423,-5.022668,-5.4339,-4.37336,-182.5,  nan,76.6939,1.24299,1.25172,1.54238,0
47,79,  nan,-41.526,-5.481355,-6.3541,-4.3225,-910.78,  nan,78.7171,1.22902,1.27455,1.46907,205.415
49,79,  nan,-63.088,-6.311823,-7.2363,-4.6882,-825.934,  nan,65.8168,1.17908,1.23735,1.35724,198.313
51,79,-0.094687,-89.448,-7.385477,-8.8418,-5.0433,-938.037,0.040117,60.5616,1.09449,1.20358,1.20679,187.252
53,79,-0.176754,-129.973,-8.500461,-10.2623,-5.6369,-992.104,0.038338,49.9044,0.961953,1.15666,1.02387,117.103
55,79,-0.3223,-191.678,-9.136304,-11.1053,-5.8731,-945.691,0.04213,41.7704,0.82221,1.09041,0.838412,81.336
57,79,-0.401214,-221.504,-9.240494,-11.5162,-5.5042,-821.753,0.057815,34.5654,0.785492,1.10503,0.791754,77.2865
